"","B1_p_val","B1_avg_log2FC","B1_pct.1","B1_pct.2","B1_p_val_adj","B2_p_val","B2_avg_log2FC","B2_pct.1","B2_pct.2","B2_p_val_adj","max_pval","minimump_p_val","cluster"
"GNG31",1.23793412198623e-276,1.30470299129275,0.678,0.128,3.23459806733783e-272,4.62154466760576e-211,0.873690849416774,0.597,0.146,1.20756340619871e-206,4.62154466760576e-211,2.47586824397224e-276,6
"ANKH1",1.4695795523166e-166,0.49474122633257,0.622,0.159,3.83986441224803e-162,2.22187265057134e-276,0.557886545267075,0.634,0.139,5.80553104867787e-272,1.4695795523166e-166,4.44374530114235e-276,6
"GNG41",1.33484149083546e-230,0.744131329997725,0.774,0.194,3.48780733140396e-226,3.18893930071729e-276,0.755925923332623,0.732,0.184,8.3323794988442e-272,1.33484149083546e-230,6.37787860143458e-276,6
"DYNC1LI11",5.0302320525793e-211,1.21283414445642,0.981,0.731,1.31434933301844e-206,2.766457818328e-273,1.20138667867876,0.981,0.683,7.22847763350924e-269,5.0302320525793e-211,5.53291563665545e-273,6
"GPR155",6.42339249519522e-273,0.56761523988726,0.546,0.081,1.67836822506956e-268,1.50674732831467e-219,0.543091614393532,0.436,0.081,3.9369800941534e-215,1.50674732831467e-219,1.28467849903897e-272,6
"EDIL31",2.52399341342386e-272,1.4311714602842,0.751,0.179,6.5949423899352e-268,1.87867054837947e-169,0.723814292015774,0.567,0.165,4.9087782758607e-165,1.87867054837947e-169,5.04798682684736e-272,6
"RIMS31",4.84572952716231e-272,0.540354565044558,0.562,0.087,1.26614066815224e-267,2.61388008328825e-198,0.414301856456455,0.433,0.085,6.82980726962386e-194,2.61388008328825e-198,9.69145905432428e-272,6
"ENO3",7.0782446910102e-220,0.51200126664965,0.488,0.081,1.84947455531406e-215,1.08575631420816e-269,0.50840249972642,0.478,0.082,2.83697267339451e-265,7.0782446910102e-220,2.17151262841618e-269,6
"TMEM178B1",5.69035686542466e-269,0.576247356817019,0.568,0.091,1.48683334536681e-264,1.36397143444362e-208,0.405782119094491,0.398,0.07,3.56392096105774e-204,1.36397143444362e-208,1.13807137308489e-268,6
"RHBDL3",2.45857863311897e-169,0.378846263538487,0.477,0.09,6.42402011047655e-165,5.86899744503104e-268,0.414543588391852,0.443,0.068,1.53351034241216e-263,2.45857863311897e-169,1.17379948900609e-267,6
"LINC005991",6.09148920221997e-268,0.342704926986813,0.471,0.058,1.59164521364805e-263,6.86904756374224e-219,0.284026064505261,0.375,0.057,1.79481343793021e-214,6.86904756374224e-219,1.21829784044397e-267,6
"EBF11",1.1520743133251e-214,1.50768851889946,0.948,0.515,3.01025497328715e-210,7.46218711434862e-266,1.4148341896029,0.944,0.478,1.94979487110815e-261,1.1520743133251e-214,1.49243742286956e-265,6
"LY6H1",1.19996905355668e-265,1.0421580018032,0.656,0.13,3.13539914003825e-261,2.90905745851378e-123,0.557242903048287,0.51,0.165,7.60107623335066e-119,2.90905745851378e-123,2.39993810711332e-265,6
"AKAP61",9.41158409761805e-265,1.04445076083353,0.598,0.108,2.45915280886662e-260,1.964598024997e-160,0.689254119535081,0.437,0.105,5.13329817951465e-156,1.964598024997e-160,1.8823168195235e-264,6
"SCN3B1",9.66375238750168e-265,0.435273336528072,0.444,0.054,2.52504186133031e-260,7.98594960030198e-145,0.254557874315489,0.302,0.054,2.08664877106291e-140,7.98594960030198e-145,1.93275047750027e-264,6
"CADPS1",1.76023360770589e-262,0.457049729884716,0.483,0.064,4.59931439357473e-258,8.23803121365812e-137,0.258487466087924,0.302,0.057,2.15251517581673e-132,8.23803121365812e-137,3.52046721541146e-262,6
"SMPD31",6.12260898306755e-262,0.279368069219428,0.4,0.043,1.59977650118572e-257,5.09928670399181e-236,0.292568842741902,0.326,0.041,1.33239262288602e-231,5.09928670399181e-236,1.22452179661343e-261,6
"CALM22",2.16508798209252e-231,1.7480393290213,1,0.991,5.65715838840953e-227,3.2370663104569e-261,1.49717131467374,1,0.986,8.45813056259283e-257,2.16508798209252e-231,6.47413262091369e-261,6
"THBS3",1.61211837888126e-111,0.348137217368908,0.438,0.109,4.21230411217885e-107,4.55131927789403e-259,0.568099752244883,0.563,0.117,1.18921421412093e-254,1.61211837888126e-111,9.10263855578758e-259,6
"TLCD3B1",8.06793499178177e-257,0.625046135663022,0.649,0.113,2.10807073400266e-252,3.11335650230451e-233,0.462156872311155,0.586,0.12,8.13488920487146e-229,3.11335650230451e-233,1.61358699835625e-256,6
"SOGA31",8.28830853765579e-224,0.676088149195406,0.811,0.206,2.16565213780408e-219,3.65199312624494e-253,0.642303402979665,0.761,0.199,9.5422928395654e-249,8.28830853765579e-224,7.30398625248977e-253,6
"KLF71",1.07320908806699e-190,0.89193042783608,0.846,0.312,2.80418802621024e-186,1.06693836243771e-252,0.932616636720739,0.825,0.272,2.78780324721349e-248,1.07320908806699e-190,2.1338767248754e-252,6
"STX1A",4.11990236616592e-205,0.274869005635692,0.394,0.054,1.07648928925549e-200,5.00524672733488e-252,0.300326805454694,0.374,0.052,1.30782091738533e-247,4.11990236616592e-205,1.00104934546697e-251,6
"ONECUT11",1.33859200111234e-251,0.787124385268239,0.687,0.129,3.49760703970643e-247,8.012672179251e-147,0.430277027132502,0.476,0.117,2.09363111371649e-142,8.012672179251e-147,2.6771840022246e-251,6
"LZTS11",1.96390985749118e-249,0.503603553187643,0.637,0.117,5.1315000666387e-245,6.31709105854271e-239,0.499939792736371,0.557,0.119,1.65059272268662e-234,6.31709105854271e-239,3.92781971498224e-249,6
"SPTBN21",3.39875143107174e-190,0.392631523420434,0.558,0.114,8.88059761424734e-186,1.11816840118278e-247,0.412881688585571,0.558,0.114,2.92166221545049e-243,3.39875143107174e-190,2.23633680236532e-247,6
"CPEB41",2.9077628332396e-221,0.962578290917164,0.73,0.201,7.59769350697176e-217,6.66075544717898e-244,0.837149765235599,0.699,0.2,1.74038879079339e-239,2.9077628332396e-221,1.33215108943576e-243,6
"MAP1A1",1.22746028986224e-205,0.920109852099796,0.851,0.293,3.20723099138106e-201,7.31680738826431e-244,0.903938273063716,0.822,0.288,1.91180860247958e-239,1.22746028986224e-205,1.46336147765273e-243,6
"TMEM1691",5.52957692699023e-230,0.452680703321997,0.604,0.111,1.44482315525328e-225,2.54048275943688e-242,0.422795426580165,0.543,0.108,6.63802740213263e-238,5.52957692699023e-230,5.08096551887351e-242,6
"NAV21",5.69684496508015e-242,1.06121145344588,0.822,0.249,1.48852862092579e-237,6.93282335069949e-230,0.826073310528505,0.73,0.231,1.81147741330427e-225,6.93282335069949e-230,1.13936899301597e-241,6
"MYT11",9.5115339095469e-219,0.353466041547877,0.479,0.072,2.48526869522551e-214,7.40535600619652e-241,0.379031337653792,0.442,0.071,1.93494547085909e-236,9.5115339095469e-219,1.48107120123928e-240,6
"ACAP31",7.48511560836283e-194,0.677700219793142,0.778,0.234,1.95578585730912e-189,8.98659941542135e-241,0.659527441533357,0.738,0.212,2.34810856125544e-236,7.48511560836283e-194,1.79731988308417e-240,6
"TTC9B1",9.1147356161109e-239,0.511568862503303,0.467,0.064,2.38158926913362e-234,1.083297733345e-98,0.258937497710631,0.291,0.067,2.83054864745716e-94,1.083297733345e-98,1.82294712322201e-238,6
"GDAP1L11",9.44938896771475e-238,0.593108834250856,0.695,0.136,2.46903084337419e-233,1.96167584486601e-174,0.404523317879497,0.561,0.137,5.1256628150504e-170,1.96167584486601e-174,1.88987779354274e-237,6
"RTN41",3.65170451008366e-214,1.56959160863492,0.998,0.946,9.54153871439761e-210,1.40442593900075e-237,1.30991186900827,0.994,0.933,3.66962453601507e-233,3.65170451008366e-214,2.80885187800132e-237,6
"NRXN11",1.40579849806521e-237,0.871292549320159,0.602,0.113,3.67321089559458e-233,1.44245214703016e-131,0.474437258418977,0.439,0.116,3.7689832149751e-127,1.44245214703016e-131,2.81159699613041e-237,6
"EPB41L3",2.62469122549976e-233,1.58855086992544,0.851,0.337,6.85805570310833e-229,1.45950373051496e-237,1.33922130340542,0.831,0.364,3.81353729746254e-233,2.62469122549976e-233,2.91900746102981e-237,6
"STMN12",1.22394381738811e-160,0.876211912918187,1,0.996,3.19804280045338e-156,6.9161261775673e-237,1.09554243520356,1,0.995,1.80711460893656e-232,1.22394381738811e-160,1.3832252355134e-236,6
"NEDD1",3.02820165712027e-126,1.15733663839592,0.691,0.296,7.91238810988956e-122,2.16774795591392e-236,1.19213648857538,0.763,0.281,5.66410863400748e-232,3.02820165712027e-126,4.33549591182747e-236,6
"APC1",3.83113452792672e-196,1.30532765257053,0.956,0.601,1.00103714080197e-191,4.05120097430398e-234,1.28357733802802,0.938,0.567,1.05853830257589e-229,3.83113452792672e-196,8.10240194860787e-234,6
"NKAIN31",1.12987689987834e-232,0.969921831781405,0.842,0.259,2.95225535169211e-228,1.40272518068283e-146,0.702554501569325,0.702,0.273,3.66518062460616e-142,1.40272518068283e-146,2.25975379975665e-232,6
"PRKCE",2.34323438625875e-232,0.820887383319153,0.647,0.15,6.12263712785549e-228,4.25762357046736e-132,0.464430349663995,0.434,0.123,1.11247446272742e-127,4.25762357046736e-132,4.68646877251744e-232,6
"BRSK21",1.25660303292107e-176,0.588373715192752,0.747,0.216,3.28337806471947e-172,3.1718911396266e-231,0.54746047471053,0.716,0.19,8.28783435873033e-227,1.25660303292107e-176,6.34378227925311e-231,6
"SCRT21",5.44051844994283e-231,0.30724564081511,0.402,0.049,1.42155306578556e-226,1.39156286299573e-187,0.25232889311991,0.321,0.049,3.63601460472153e-183,1.39156286299573e-187,1.08810368998851e-230,6
"MLLT111",1.5278111436481e-198,1.60574164006298,0.994,0.744,3.99201773723812e-194,6.60778312452791e-231,1.4373047820122,0.992,0.745,1.7265476526079e-226,1.5278111436481e-198,1.32155662490554e-230,6
"JPH41",1.20022481494774e-229,0.691288273887378,0.525,0.09,3.13606741897694e-225,9.537012111961e-72,0.37564707610082,0.326,0.106,2.49192589473429e-67,9.537012111961e-72,2.40044962989532e-229,6
"SARM1",2.11034938468515e-229,0.426057596516792,0.529,0.088,5.51413190724382e-225,1.51447426247102e-194,0.322675933242551,0.428,0.083,3.95716980041052e-190,1.51447426247102e-194,4.22069876936982e-229,6
"ZNF385A",2.1767142692764e-214,0.706330787259571,0.778,0.219,5.68753671419231e-210,2.46243016054395e-228,0.696256054324693,0.688,0.205,6.43408376648529e-224,2.1767142692764e-214,4.92486032108764e-228,6
"MAST11",3.83855325253892e-228,0.353811955697217,0.488,0.075,1.00297557935589e-223,6.70491907689797e-182,0.291114664883475,0.406,0.078,1.75192830560267e-177,6.70491907689797e-182,7.6771065050774e-228,6
"ADD21",1.47663309197639e-172,0.442547019627666,0.612,0.143,3.8582946060251e-168,7.35043862420825e-228,0.452495607041291,0.567,0.124,1.92059610811937e-223,1.47663309197639e-172,1.47008772484161e-227,6
"RALGDS1",4.32557178933956e-191,0.88858086230598,0.888,0.376,1.13022865283653e-186,1.89053933655889e-227,0.868252303049289,0.86,0.362,4.93979023249473e-223,4.32557178933956e-191,3.78107867311738e-227,6
"EEF1A21",8.70648670209455e-225,0.777228693024142,0.598,0.118,2.27491791039028e-220,2.78276534215661e-131,0.562449715156174,0.499,0.149,7.27108756252102e-127,2.78276534215661e-131,1.74129734041887e-224,6
"STMN31",8.88283842294084e-225,0.862127856823154,0.907,0.318,2.32099685153021e-220,1.05749288235252e-215,0.798910080747823,0.82,0.319,2.76312315229891e-211,1.05749288235252e-215,1.77656768458811e-224,6
"RUNX1T11",2.34881317237629e-165,1.11006173290318,0.934,0.516,6.13721393810201e-161,4.49992437875135e-224,1.13015788954873,0.891,0.425,1.17578524092394e-219,2.34881317237629e-165,8.99984875750172e-224,6
"CCDC921",3.65618104434032e-222,0.786362218826337,0.784,0.226,9.55323545075681e-218,6.9601524764096e-173,0.603626339318561,0.673,0.235,1.81861824056107e-168,6.9601524764096e-173,7.3123620886808e-222,6
"EPS8L11",1.58513235171151e-197,0.554432177989923,0.616,0.134,4.141792321787e-193,2.53194686184802e-221,0.533595118846634,0.55,0.119,6.6157239553227e-217,1.58513235171151e-197,5.063893723696e-221,6
"PPP2R5B1",2.90631933351163e-221,0.456609613407205,0.558,0.101,7.59392178653254e-217,1.39198463598666e-172,0.359090323543132,0.456,0.104,3.63711665536955e-168,1.39198463598666e-172,5.81263866702335e-221,6
"GNG22",5.25791033992525e-205,1.10621905812565,0.932,0.446,1.37383939271907e-200,8.23372640957908e-221,0.955393091085716,0.878,0.388,2.15139037355892e-216,5.25791033992525e-205,1.64674528191583e-220,6
"IQSEC1",9.93260680005365e-149,0.671021739867563,0.749,0.259,2.59529083078602e-144,1.60776649488884e-219,0.749870128881576,0.74,0.246,4.20093307449505e-215,9.93260680005365e-149,3.21553298977765e-219,6
"NRP1",6.15973014265009e-219,0.923716683494357,0.705,0.182,1.60947588897304e-214,3.20395343991888e-123,0.591307988700916,0.481,0.155,8.37160994316403e-119,3.20395343991888e-123,1.23194602852999e-218,6
"NNAT1",1.46322424731717e-218,1.32161135038568,0.788,0.249,3.82325863581504e-214,1.3062481547329e-21,1.05957145291071,0.442,0.339,3.41309580350159e-17,1.3062481547329e-21,2.92644849463438e-218,6
"TMOD21",4.96708452596977e-218,0.590452686410223,0.571,0.109,1.29784951579064e-213,2.19640209546929e-153,0.34843839709206,0.395,0.085,5.7389790352517e-149,2.19640209546929e-153,9.93416905193975e-218,6
"SEZ6L21",1.89925309243704e-217,0.836096993877914,0.732,0.183,4.96255840522875e-213,5.27514735425443e-150,0.52735219062971,0.626,0.203,1.37834325219314e-145,5.27514735425443e-150,3.79850618487411e-217,6
"CRMP11",2.54420568485289e-212,1.24468804684005,0.983,0.494,6.64775503395212e-208,4.29135166017972e-217,0.986824178453623,0.95,0.462,1.12128727528836e-212,2.54420568485289e-212,8.58270332035946e-217,6
"PTPRF1",7.85295559950511e-178,0.889637496550919,0.892,0.41,2.05189876859469e-173,1.29180569170288e-215,0.870657011584677,0.871,0.396,3.37535909185045e-211,7.85295559950511e-178,2.58361138340573e-215,6
"TACC21",4.18387811914443e-158,0.705361942647367,0.813,0.309,1.09320551375125e-153,1.84375823035849e-214,0.684608245689534,0.729,0.232,4.8175558801037e-210,4.18387811914443e-158,3.68751646071697e-214,6
"TUBA1A1",1.55615601751199e-169,1.40242067921847,1,0.993,4.06608005815707e-165,5.77291742423266e-214,1.32493496355214,1,0.994,1.50840559377775e-209,1.55615601751199e-169,1.15458348484653e-213,6
"MAP1B1",3.36104655390537e-187,1.82754950768455,1,0.849,8.78207854069935e-183,6.75483141087885e-214,1.46066382549332,0.997,0.863,1.76496989934853e-209,3.36104655390537e-187,1.3509662821758e-213,6
"GSE11",9.04556599458442e-213,1.00559770236609,0.896,0.337,2.36351593872496e-208,6.40761882917739e-201,0.862664585751562,0.837,0.352,1.67424672387576e-196,6.40761882917739e-201,1.8091131989169e-212,6
"NACAD1",9.92007557437934e-213,0.486993767744325,0.492,0.082,2.59201654682958e-208,3.87760063721644e-133,0.34036389307071,0.381,0.089,1.01317827049828e-128,3.87760063721644e-133,1.98401511487583e-212,6
"CNST1",7.45843747434495e-212,1.02658352070299,0.703,0.201,1.94881512767159e-207,5.10311415474708e-161,0.914415241347556,0.577,0.194,1.33339269749386e-156,5.10311415474708e-161,1.49168749486899e-211,6
"SCD51",2.03726375207865e-210,1.1664567555065,0.853,0.339,5.3231664578063e-206,1.68130502882341e-121,0.852508649759681,0.69,0.344,4.39308190981268e-117,1.68130502882341e-121,4.07452750415733e-210,6
"TPPP31",4.14796894113769e-210,0.45741027229108,0.485,0.08,1.08382280462987e-205,1.3399358627008e-170,0.374200847665604,0.389,0.077,3.50111841565093e-166,1.3399358627008e-170,8.29593788227533e-210,6
"THSD7A1",1.24250891842318e-209,1.49809876537298,0.911,0.409,3.24655155294794e-205,1.95516218972433e-161,1.00119955401085,0.826,0.405,5.1086432855307e-157,1.95516218972433e-161,2.48501783684644e-209,6
"PREX11",1.19362492594378e-109,0.631753891365998,0.782,0.349,3.11882256899852e-105,2.31840282912754e-207,0.863704098679786,0.8,0.317,6.05775475222734e-203,1.19362492594378e-109,4.63680565825509e-207,6
"GPRIN31",7.69664827476538e-78,0.309557374913223,0.32,0.079,2.01105722771345e-73,4.1595690997124e-205,0.401914728056842,0.409,0.073,1.08685381006385e-200,7.69664827476538e-78,8.31913819942458e-205,6
"VSTM2L1",2.61670667552128e-204,0.529809729228712,0.467,0.078,6.83719287246954e-200,9.42715296954808e-104,0.306116282282243,0.312,0.075,2.46322079941322e-99,9.42715296954808e-104,5.23341335104248e-204,6
"NAPB1",2.36851944699917e-203,0.489252745161532,0.618,0.131,6.18870446306412e-199,1.32019461408234e-166,0.357359013898612,0.502,0.124,3.44953650713574e-162,1.32019461408234e-166,4.73703889399838e-203,6
"KHDRBS31",6.54984224087785e-151,0.847273873116337,0.751,0.265,1.71140827911897e-146,7.55726552052754e-203,0.92287915371289,0.738,0.262,1.97463790785864e-198,6.54984224087785e-151,1.51145310410552e-202,6
"BEX11",1.58022156529653e-198,1.23837109136069,0.963,0.453,4.12896092796329e-194,3.53533635177716e-194,1.04821401768353,0.913,0.475,9.23748035355854e-190,3.53533635177716e-194,3.16044313059297e-198,6
"SYT111",4.21106776071932e-177,1.27845793800051,0.863,0.374,1.10030989519835e-172,5.13811244113213e-198,1.18415844799713,0.825,0.35,1.34253739974341e-193,4.21106776071932e-177,1.0276224882264e-197,6
"SEPTIN61",4.56596954597666e-156,1.08192174724695,0.959,0.678,1.19304218266824e-151,6.16843308805762e-195,1.05089487174696,0.957,0.698,1.61174988157857e-190,4.56596954597666e-156,1.23368661761152e-194,6
"BTG22",2.50119787538718e-130,0.676663799505678,0.778,0.287,6.53537992859916e-126,8.34897123930059e-194,0.79395152457022,0.8,0.29,2.18150269511685e-189,2.50119787538718e-130,1.66979424786014e-193,6
"SCAMP51",7.04463055756272e-192,0.372081749453073,0.517,0.097,1.84069151838556e-187,1.50338731626739e-146,0.291889192629852,0.423,0.1,3.92820071867505e-142,1.50338731626739e-146,1.40892611151257e-191,6
"PRXL2A1",1.95328424451067e-134,0.873985147778495,0.965,0.753,5.10373640248192e-130,1.4531003421355e-191,0.981957999025128,0.967,0.712,3.79680588396586e-187,1.95328424451067e-134,2.90620068427096e-191,6
"ADAM121",1.31693685412859e-190,0.607703227906331,0.598,0.134,3.44102430615259e-186,2.65998707647433e-120,0.329624844086659,0.361,0.089,6.95028023211978e-116,2.65998707647433e-120,2.63387370825723e-190,6
"GAP431",6.28862530563238e-183,1.96320935562519,0.932,0.516,1.64315490610868e-178,1.8069587975433e-190,1.50011936578158,0.899,0.495,4.72140264210088e-186,6.28862530563238e-183,3.61391759508665e-190,6
"TP53INP2",9.07514690056682e-190,0.403844508066192,0.44,0.073,2.3712451336491e-185,1.45802317340299e-188,0.409509127162455,0.408,0.081,3.80966874978468e-184,1.45802317340299e-188,1.81502938011339e-189,6
"DUSP81",1.29804691837609e-189,0.801098911952457,0.674,0.18,3.39166679302487e-185,2.08261905645424e-151,0.638557023565955,0.571,0.183,5.44167533260929e-147,2.08261905645424e-151,2.5960938367522e-189,6
"DCTN11",2.64599613268859e-171,1.17061511069465,0.919,0.552,6.91372329510202e-167,5.35748876191573e-187,1.02982478150128,0.904,0.538,1.39985823860096e-182,2.64599613268859e-171,1.07149775238314e-186,6
"NUMBL1",4.85515346391262e-136,0.409783347842713,0.541,0.14,1.26860304858573e-131,1.44797537570813e-186,0.462165820734194,0.583,0.158,3.78341485918779e-182,4.85515346391262e-136,2.89595075141629e-186,6
"TRIM9",3.26258984538636e-130,0.545110916787129,0.506,0.132,8.52482100701002e-126,1.07125852596127e-184,0.44475121017237,0.409,0.083,2.7990914024842e-180,3.26258984538636e-130,2.14251705192257e-184,6
"KIF5A1",6.46802469779658e-184,0.555413008112217,0.519,0.099,1.69003017328727e-179,1.03300640086246e-110,0.329665661279132,0.402,0.106,2.69914242481353e-106,1.03300640086246e-110,1.29360493955932e-183,6
"CCNI1",1.37952316720041e-182,1.21473549876388,1,0.993,3.60455608357796e-178,5.58056540536616e-150,0.760321864296903,0.998,0.992,1.45814593476812e-145,5.58056540536616e-150,2.75904633440086e-182,6
"PCSK1N1",4.45286627918832e-182,1.13674106707384,0.743,0.219,1.16348943008912e-177,4.87846488013566e-123,0.689875871479121,0.702,0.29,1.27469408853065e-118,4.87846488013566e-123,8.90573255837677e-182,6
"SHD1",1.51033432146401e-72,0.299730351849357,0.369,0.106,3.94635254855332e-68,9.09287017169463e-181,0.419549614857809,0.465,0.102,2.37587604716209e-176,1.51033432146401e-72,1.81857403433891e-180,6
"KALRN1",9.81955233398056e-134,0.664974223710774,0.78,0.306,2.56575082934578e-129,1.65540755437662e-179,0.632882013882762,0.764,0.289,4.32541439883067e-175,9.81955233398056e-134,3.31081510875326e-179,6
"SIX4",2.98162675665039e-178,0.419644896421059,0.554,0.12,7.79069255245179e-174,7.71910686723447e-161,0.384812968947387,0.535,0.149,2.01692543333969e-156,7.71910686723447e-161,5.96325351330068e-178,6
"KIF5C1",1.46996057067247e-177,1.60096251685231,0.954,0.585,3.84085997511009e-173,4.070233675193e-175,1.14610138656247,0.936,0.558,1.06351135699118e-170,4.070233675193e-175,2.93992114134498e-177,6
"OPTN1",1.32304301018553e-176,0.828209444194197,0.654,0.179,3.45697908131378e-172,4.50198609415979e-104,0.519402666556283,0.544,0.202,1.17632394654301e-99,4.50198609415979e-104,2.64608602037107e-176,6
"CYB5R1",6.63556992111767e-138,0.603386914166878,0.575,0.161,1.73380806468884e-133,2.40410879457666e-176,0.549331748331667,0.558,0.157,6.28169586934936e-172,6.63556992111767e-138,4.80821758915321e-176,6
"EZR1",1.11563668452052e-55,0.54168752802516,0.73,0.434,2.91504709298367e-51,3.68659070524711e-176,0.921367755471757,0.816,0.375,9.63269285374017e-172,1.11563668452052e-55,7.37318141049407e-176,6
"DYNC1H11",7.00534957573422e-165,1.2412142634775,0.985,0.896,1.83042779064359e-160,4.51587627935302e-176,1.07175511903793,0.974,0.872,1.17995331303215e-171,7.00534957573422e-165,9.0317525587059e-176,6
"ZBTB181",2.24540367397031e-28,0.290413710913757,0.502,0.283,5.86701525971702e-24,5.49839988033706e-176,0.598326593044104,0.668,0.221,1.43667690473327e-171,2.24540367397031e-28,1.09967997606742e-175,6
"TMEM132A1",4.07838265971535e-172,1.05641361482167,0.95,0.644,1.06564060515702e-167,1.57598447497619e-175,0.89792467448788,0.935,0.63,4.11788983466527e-171,4.07838265971535e-172,3.15196894995229e-175,6
"RTN21",2.99705946011021e-138,0.365318071989312,0.556,0.142,7.83101666332198e-134,2.22209750123405e-175,0.362147971633221,0.541,0.138,5.80611856097444e-171,2.99705946011021e-138,4.44419500246813e-175,6
"RIMS1",2.88285938224949e-174,0.294958235442126,0.394,0.061,7.53262327987969e-170,5.40121945607363e-162,0.257790033149671,0.324,0.057,1.41128463167748e-157,5.40121945607363e-162,5.76571876449915e-174,6
"RCOR21",2.40388813097931e-102,0.730525926724087,0.865,0.478,6.28111929743584e-98,2.16661462305051e-173,0.7886083011667,0.856,0.413,5.66114734856868e-169,2.40388813097931e-102,4.33322924610097e-173,6
"CDKN2D1",4.74292743016479e-173,1.43868328479409,0.707,0.244,1.23927950822776e-168,2.26492327566698e-113,0.800907486130249,0.605,0.246,5.91801802699026e-109,2.26492327566698e-113,9.48585486032981e-173,6
